"V1"	"V2"	"V3"	"V4"	"V5"
"56"	0.00000000000000000000000108221023872726	0.0000000000000000000000000000000000000000000000000000000000159547801440679	0.0306751674612406	0.0141024458705136	0.000000000349333556705904
"57"	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000813814774034034	0.00000000000000000000000000000000000000000000000000000000000000000000184844245535087	0.0209445045539488	0.0056727972220328	0.0303929154523037
"58"	0.00463875509692674	0.0112701577981982	0.00000000000000000000000000000000000000000000000429977410246515	0.0281799229617583	0.00000000000000000000000000000000000000000000375430806254569
"59"	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007953594093829	0.000000000000000000000000000000000000505056079411829	0.0356504465977728	0.0127963600160071	0.00000000000000000000000000000000000000000000000000000000000000000000227362378507833
"60"	0.00000000000000000000000000000000000000151702315672787	0.00199474991501789	0.011519683212835	0.0265234718076937	0.00124841929150956
"61"	0.0284320870540404	0.0408012046106907	0.0155730894374139	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000541523708085168	0.0000117679774761525
"62"	0.0000000000000000000000000000000136743534960425	0.0090544029718971	0.0109678221110371	0.0011196127100211	0.0177941252951088
"63"	0.00225821552863533	0.0180161095210336	0.00733992080508431	0.00000000000000000662250770995379	0.00887028016395358
"64"	0.00379213708939843	0.00000000732183625869346	0.000000465900829118243	0.0159493120328131	0.0164278479726349
"65"	0.0225673815169573	0.00657773000796371	0.00884564605554694	0.00000187310419177301	0.0000000000000000000000000000000000000000000000000209299553220897
"66"	0.00653455684598952	0.0347986333987989	0.000000000000000000234382474620072	0.00860367419230535	0.000000000000000000000000000000000000000000000000000000000000000847143864260838
"67"	0.0234894455079631	0.0252798818099617	0.00000000000000000000000000000000000000000171392334487564	0.00193261637405262	0.0000000000000000000000000000000000000000000000000000000000000000000000125120979130585
"68"	0.000000000000000000000000000000000000000000000000000351413611613523	0.0149850146196338	0.00279370565310461	0.0125093577657738	0.00641369856487031
"69"	0.00517592420003829	0.00321023609236196	0.0261615856421319	0.00000000000000971916220408868	0.0042811181619306
"70"	0.0117385241483249	0.00959559322552521	0.000189242853181898	0.000000000000000000000000000000000000000000000000000368930550640894	0.0259449872467214
"71"	0.0000000000000000000000000000000000000000564051100541779	0.00166887144939311	0.0367961669968904	0.0272525205668521	0.0121314003729407
"72"	0.000469547365598503	0.00159620689643053	0.0212899083040173	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000126042283974543	0.0115241415184926
"73"	0.00778013435344841	0.00000000000000160437001009595	0.0114307051151655	0.0146697738753746	0.00112196900466581
"74"	0.0139948301768469	0.00000000000000000000000103576306938628	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000131747388423614	0.0201238987181117	0.00213880538797327
"75"	0.0177135626624551	0.00000000000000000000000000000000000000000000000000000262759576057298	0.00260691500433997	0.0163863045163402	0.004360731960797
"76"	0.00930147616172333	0.0135310826811099	0.0202168127172934	0.0167082826022583	0.000916457999969176
"77"	0.00798997032451109	0.00275027951571957	0.0112746326437359	0.00832355072866423	0.0194661136546855
"78"	0.00000000000000000000000000045401865186995	0.00468747602188275	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000396859474494283	0.0080656366820642	0.022285493434212
"79"	0.00251414243193665	0.0238063248434003	0.00166807432843169	0.0111963293138768	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107607915884172
"80"	0.0000000000000000000000000000000000013200927276775	0.011174764041728	0.0106107156940171	0.00956796276424869	0.00239323256436853
"81"	0.0300158569289543	0.00398182566746107	0.00722062960042502	0.0186274208223967	0.00000000000000000000000000000000000501550456643531
"82"	0.0104447373030556	0.00000000151121557561701	0.0133167847115243	0.0118714478740832	0.000445096438457421
"83"	0.0184136093696341	0.0383201388355456	0.0105520472262886	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000170302293990913	0.000000000000000000000000000000000165210100781379
"84"	0.0117792195254892	0.0354284382068748	0.00245604699049074	0.00224407754708241	0.0126562732440729
"85"	0.00000000000000000000000000000000000000000000000720992329466031	0.0000000000000165239818151333	0.000000000000000000000000000000000000000000958984947742155	0.00267993174398031	0.0310636397412175
"86"	0.0000000000000000000000000851021327155944	0.0000000000000000000000000000000000000000000000000000000000379812639942285	0.0251321617415838	0.000734325458179611	0.0122572908737622
"87"	0.024172889574825	0.00000000000000000000000000000000000000000000367799249582874	0.00499825077683479	0.00000000000000000000000000000000000000000000000000000000000000000010848666032212	0.00630667959885372
"88"	0.000888986756072239	0.0135231608500371	0.0191982963550356	0.00168463756225324	0.0115392085667641
"89"	0.0000000000000000000000000000114491634404678	0.00435138801735919	0.00507042146038607	0.0182907053255045	0.00575714338380321
"90"	0.00476747424118753	0.0288625067934721	0.00507933008539172	0.0224498861398518	0.0000000000000000000000000000000000000000000000000000000000000000000000000000352944014071464
"91"	0.00810195725711927	0.0204665498523614	0.000000000000000000000000000000139178643281778	0.000000000000000000000000000000000000000000000000000000000000000000000000253371906489815	0.00634665098627506
"92"	0.0198155845701263	0.0202431427193425	0.0012837903963626	0.0000000000239340028658594	0.0154779027262128
"93"	0.00437819280661385	0.0000000000000000000000000000000000000000000000000167646166021568	0.00000186236376368707	0.0339083335605271	0.00331695649146352
"94"	0.00863423228931796	0.00605364911794354	0.0250541958404411	0.0120182589840038	0.00187089298383284
"95"	0.00907255803329433	0.013144808477968	0.000451676282291589	0.000000000000000000147134033520723	0.0178892962861493
"96"	0.0158270052938872	0.00000000000000000000180392087775099	0.00000000000000000000000000000000000000000000000353805883831872	0.0000000000000000000000000000000000000000000000462441545326566	0.0425691060373757
"97"	0.00634465208372943	0.0124298580281805	0.00000000000000000000000354400511449982	0.0171852756354546	0.0189092703965259
"98"	0.00000000000000000000000000000000000000000553784050507188	0.0217305279669755	0.0101905741295372	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000497256429430619	0.0240017053290682
"99"	0.0330613815296167	0.0107622465179412	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000307996442063813	0.000000000000000000000000000000000000000000000000000000000000000000794519154364635	0.00372853603360825
"100"	0.00103589916604676	0.00129183937203369	0.0000000000000000000414502387019866	0.0490318900713375	0.00000000000000000000000000000000000000000000000000000184338305968173
